IMAGE_NAME,TYPE_OF_OBJECTS,OBJECT_NAME,BACKGROUND,DEVICE_NAME,DATA_TYPE
IMG_20240228_135909.jpg,6,15VoltBattery_1 ArduinoNano_1 IGBT_1 IRSensor_1 MOSFET_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_135924.jpg,6,15VoltBattery_1 ArduinoNano_1 IGBT_1 IRSensor_1 MOSFET_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_140101.jpg,7,15VoltBattery_1 ArduinoNano_1 IGBT_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_140129.jpg,9,BJTTransistor_1 Capacitor10mf_1 Capacitor470mf_1 Keypad_1 NTCThermistor_1 PinHeader_1 SoilMoistureSensor_1 TactSwitch_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_140145.jpg,4,Capacitor10mf_1 Capacitor470mf_1 NTCThermistor_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_140218.jpg,8,15VoltBattery_1 Capacitor470mf_1 IGBT_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 RockerSwitch_1 SoilMoistureSensor_1,Wooden,REDMI,Train
IMG_20240228_140246.jpg,4,15VoltBattery_1 ArduinoNano_1 IRSensor_1 Keypad_1,Wooden,REDMI,Valid
IMG_20240228_140319.jpg,9,15VoltBattery_1 Capacitor470mf_1 IGBT_1 IRSensor_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 RockerSwitch_1 SoilMoistureSensor_1,Wooden,REDMI,Train
IMG_20240228_140449.jpg,3,ArduinoNano_1 FuseBase_1 RockerSwitch_1,Wooden,REDMI,Valid
IMG_20240228_140542.jpg,3,LowVoltageCeramicCapacitor_1 TactSwitch_1 ZenerDiode_1,Wooden,REDMI,Valid
IMG_20240228_140555.jpg,4,BJTTransistor_1 LowVoltageCeramicCapacitor_1 TactSwitch_1 ZenerDiode_1,Wooden,REDMI,Test
IMG_20240228_140650.jpg,1,SoilMoistureSensor_1,Wooden,REDMI,Train
IMG_20240228_140706.jpg,2,IGBT_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_140713.jpg,3,BJTTransistor_1 IGBT_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_140741.jpg,3,Capacitor10mf_1 MOSFET_1 NTCThermistor_1,Wooden,REDMI,Train
IMG_20240228_140750.jpg,4,Capacitor10mf_1 Capacitor470mf_1 MOSFET_1 NTCThermistor_1,Wooden,REDMI,Valid
IMG_20240228_140759.jpg,4,Capacitor10mf_1 Capacitor470mf_1 MOSFET_1 NTCThermistor_1,Wooden,REDMI,Valid
IMG_20240228_140815.jpg,3,ArduinoNano_1 Capacitor10mf_1 NTCThermistor_1,Wooden,REDMI,Train
IMG_20240228_141047.jpg,4,BJTTransistor_1 Capacitor10mf_1 LowVoltageCeramicCapacitor_1 PinHeader_1,Wooden,REDMI,Train
IMG_20240228_141143.jpg,4,IGBT_1 IRSensor_1 MOSFET_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_141330.jpg,4,ArduinoNano_1 IRSensor_1 Keypad_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_141334.jpg,4,ArduinoNano_1 IRSensor_1 Keypad_1 RockerSwitch_1,Wooden,REDMI,Valid
IMG_20240228_141414.jpg,2,IGBT_1 MOSFET_1,Wooden,REDMI,Valid
IMG_20240228_141423.jpg,3,IGBT_1 IRSensor_1 MOSFET_1,Wooden,REDMI,Valid
IMG_20240228_141448.jpg,2,ArduinoNano_1 PinHeader_1,Wooden,REDMI,Valid
IMG_20240228_122954.jpg,8,BJTTransistor_1 Capacitor10mf_1 Capacitor470mf_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_123023.jpg,3,BJTTransistor_1 IRSensor_1 MOSFET_1,Wooden,REDMI,Train
IMG_20240228_123305.jpg,5,Fuse_1 IGBT_1 NTCThermistor_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_123320.jpg,2,IGBT_1 SoilMoistureSensor_1,Wooden,REDMI,Train
IMG_20240228_123449.jpg,9,15VoltBattery_1 ArduinoNano_1 BJTTransistor_1 Capacitor10mf_1 FuseBase_1 LowVoltageCeramicCapacitor_1 MOSFET_1 RockerSwitch_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_123622.jpg,4,BJTTransistor_1 Capacitor10mf_1 FuseBase_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_123649.jpg,1,LowVoltageCeramicCapacitor_1,Wooden,REDMI,Valid
IMG_20240228_123700.jpg,1,ArduinoNano_1,Wooden,REDMI,Test
IMG_20240228_123744.jpg,1,15VoltBattery_1,Wooden,REDMI,Train
IMG_20240228_123831.jpg,4,ArduinoNano_1 FuseBase_1 IRSensor_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_123838.jpg,4,ArduinoNano_1 FuseBase_1 IRSensor_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_124237.jpg,4,BJTTransistor_1 Capacitor10mf_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1,Tile,REDMI,Train
IMG_20240228_124449.jpg,1,Capacitor470mf_1,Tile,REDMI,Train
IMG_20240228_124512.jpg,2,BJTTransistor_1 IRSensor_1,Tile,REDMI,Train
IMG_20240228_124553.jpg,7,BJTTransistor_1 Capacitor470mf_1 FilmCapacitor_1 Fuse_1 IRSensor_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1,Tile,REDMI,Train
IMG_20240228_124856.jpg,4,LowVoltageCeramicCapacitor_1 NTCThermistor_1 PinHeader_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_124911.jpg,3,15VoltBattery_1 ArduinoNano_1 SoilMoistureSensor_1,Tile,REDMI,Train
IMG_20240228_125628.jpg,4,15VoltBattery_1 IGBT_1 Keypad_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_125632.jpg,5,15VoltBattery_1 ArduinoNano_1 IGBT_1 Keypad_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_125646.jpg,1,ArduinoNano_1,Tile,REDMI,Train
IMG_20240228_125752.jpg,6,ArduinoNano_1 FuseBase_1 IGBT_1 Keypad_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1,Tile,REDMI,Train
IMG_20240228_130024.jpg,3,15VoltBattery_1 NTCThermistor_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_130042.jpg,7,15VoltBattery_1 ArduinoNano_1 IGBT_1 Keypad_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_130051.jpg,7,15VoltBattery_1 ArduinoNano_1 IGBT_1 Keypad_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1 RockerSwitch_1,Tile,REDMI,Valid
IMG_20240228_130306.jpg,5,15VoltBattery_1 ArduinoNano_1 Capacitor470mf_1 Keypad_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_130516.jpg,1,ZenerDiode_1,Tile,REDMI,Train
IMG_20240228_130615.jpg,9,ArduinoNano_1 Capacitor10mf_1 IRSensor_1 MOSFET_1 PinHeader_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1 ZenerDiode_1,Tile,REDMI,Train
IMG_20240228_130630.jpg,4,Capacitor10mf_1 IRSensor_1 MOSFET_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_130705.jpg,9,ArduinoNano_1 Capacitor10mf_1 IRSensor_1 MOSFET_1 PinHeader_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1 ZenerDiode_1,Tile,REDMI,Train
IMG_20240228_130906.jpg,9,ArduinoNano_1 Capacitor10mf_1 IRSensor_1 MOSFET_1 PinHeader_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1 ZenerDiode_1,Tile,REDMI,Valid
IMG_20240228_131008.jpg,9,ArduinoNano_1 Capacitor10mf_1 IRSensor_1 MOSFET_1 PinHeader_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1 ZenerDiode_1,Tile,REDMI,Train
IMG_20240228_131014.jpg,10,ArduinoNano_1 Capacitor10mf_1 Fuse_1 IRSensor_1 MOSFET_1 PinHeader_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1 ZenerDiode_1,Tile,REDMI,Train
IMG_20240228_131018.jpg,10,ArduinoNano_1 Capacitor10mf_1 Fuse_1 IRSensor_1 MOSFET_1 PinHeader_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1 ZenerDiode_1,Tile,REDMI,Test
IMG_20240228_131348.jpg,3,ArduinoNano_1 IRSensor_1 TactSwitch_1,Black,REDMI,Train
IMG_20240228_131416.jpg,1,ZenerDiode_1,Black,REDMI,Test
IMG_20240228_131524.jpg,9,15VoltBattery_1 BJTTransistor_1 Capacitor470mf_1 IGBT_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 SoilMoistureSensor_1,Black,REDMI,Train
IMG_20240228_131536.jpg,2,BJTTransistor_1 MOSFET_1,Black,REDMI,Train
IMG_20240228_131608.jpg,9,15VoltBattery_1 BJTTransistor_1 Capacitor470mf_1 IGBT_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 SoilMoistureSensor_1,Black,REDMI,Train
IMG_20240228_131617.jpg,9,15VoltBattery_1 BJTTransistor_1 Capacitor470mf_1 IGBT_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 SoilMoistureSensor_1,Black,REDMI,Train
IMG_20240228_131705.jpg,9,15VoltBattery_1 BJTTransistor_1 Capacitor470mf_1 IGBT_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 SoilMoistureSensor_1,Black,REDMI,Valid
IMG_20240228_131829.jpg,6,15VoltBattery_1 ArduinoNano_1 Capacitor470mf_1 IGBT_1 Keypad_1 SoilMoistureSensor_1,Black,REDMI,Train
IMG_20240228_131832.jpg,2,ArduinoNano_1 IGBT_1,Black,REDMI,Train
IMG_20240228_131857.jpg,7,15VoltBattery_1 ArduinoNano_1 Capacitor470mf_1 IGBT_1 Keypad_1 MOSFET_1 SoilMoistureSensor_1,Black,REDMI,Train
IMG_20240228_131907.jpg,7,15VoltBattery_1 ArduinoNano_1 Capacitor470mf_1 IGBT_1 Keypad_1 MOSFET_1 SoilMoistureSensor_1,Black,REDMI,Train
IMG_20240228_131913.jpg,7,15VoltBattery_1 ArduinoNano_1 Capacitor470mf_1 IGBT_1 Keypad_1 MOSFET_1 SoilMoistureSensor_1,Black,REDMI,Valid
IMG_20240228_131917.jpg,7,15VoltBattery_1 ArduinoNano_1 Capacitor470mf_1 IGBT_1 Keypad_1 MOSFET_1 SoilMoistureSensor_1,Black,REDMI,Valid
IMG_20240228_132130.jpg,7,15VoltBattery_1 ArduinoNano_1 Capacitor470mf_1 IGBT_1 Keypad_1 MOSFET_1 SoilMoistureSensor_1,Black,REDMI,Valid
IMG_20240228_132304.jpg,4,IGBT_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1 PinHeader_1,Black,REDMI,Test
IMG_20240228_132327.jpg,4,IGBT_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1 PinHeader_1,Black,REDMI,Valid
IMG_20240228_132355.jpg,6,IGBT_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 PinHeader_1 ZenerDiode_1,Black,REDMI,Test
IMG_20240228_132418.jpg,4,LowVoltageCeramicCapacitor_1 NTCThermistor_1 PinHeader_1 ZenerDiode_1,Black,REDMI,Train
IMG_20240228_132419.jpg,4,LowVoltageCeramicCapacitor_1 NTCThermistor_1 PinHeader_1 ZenerDiode_1,Black,REDMI,Train
IMG_20240228_132451.jpg,8,ArduinoNano_1 Capacitor470mf_1 IGBT_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 PinHeader_1 ZenerDiode_1,Black,REDMI,Train
IMG_20240228_132515.jpg,8,ArduinoNano_1 Capacitor470mf_1 IGBT_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 PinHeader_1 ZenerDiode_1,Black,REDMI,Train
IMG_20240228_132535.jpg,7,ArduinoNano_1 Capacitor470mf_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 PinHeader_1 ZenerDiode_1,Black,REDMI,Train
IMG_20240228_132601.jpg,8,15VoltBattery_1 BJTTransistor_1 Capacitor10mf_1 IRSensor_1 Keypad_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1,Black,REDMI,Train
IMG_20240228_132605.jpg,8,15VoltBattery_1 BJTTransistor_1 Capacitor10mf_1 IRSensor_1 Keypad_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1,Black,REDMI,Train
IMG_20240228_132610.jpg,8,15VoltBattery_1 BJTTransistor_1 Capacitor10mf_1 IRSensor_1 Keypad_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1,Black,REDMI,Valid
IMG_20240228_132629.jpg,8,15VoltBattery_1 BJTTransistor_1 Capacitor10mf_1 IRSensor_1 Keypad_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1,Black,REDMI,Valid
IMG_20240228_132923.jpg,7,15VoltBattery_1 Capacitor10mf_1 IGBT_1 IRSensor_1 MOSFET_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_132927.jpg,5,15VoltBattery_1 IRSensor_1 MOSFET_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_132934.jpg,1,PinHeader_1,Wooden,REDMI,Train
IMG_20240228_132953.jpg,7,15VoltBattery_1 Capacitor10mf_1 IGBT_1 IRSensor_1 MOSFET_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_133006.jpg,7,15VoltBattery_1 Capacitor10mf_1 IGBT_1 IRSensor_1 MOSFET_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_133010.jpg,7,15VoltBattery_1 Capacitor10mf_1 IGBT_1 IRSensor_1 MOSFET_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Test
IMG_20240228_133018.jpg,7,15VoltBattery_1 Capacitor10mf_1 IGBT_1 IRSensor_1 MOSFET_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_133109.jpg,7,15VoltBattery_1 Capacitor10mf_1 IGBT_1 IRSensor_1 MOSFET_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_133145.jpg,1,TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_133502.jpg,3,BJTTransistor_1 Capacitor470mf_1 SoilMoistureSensor_1,Wooden,REDMI,Valid
IMG_20240228_133534.jpg,9,ArduinoNano_1 BJTTransistor_1 Capacitor470mf_1 Keypad_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1 RockerSwitch_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Valid
IMG_20240228_133539.jpg,9,ArduinoNano_1 BJTTransistor_1 Capacitor470mf_1 Keypad_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1 RockerSwitch_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_133603.jpg,10,ArduinoNano_1 BJTTransistor_1 Capacitor470mf_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 RockerSwitch_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Valid
IMG_20240228_133631.jpg,10,ArduinoNano_1 BJTTransistor_1 Capacitor470mf_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 RockerSwitch_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_133640.jpg,11,ArduinoNano_1 BJTTransistor_1 Capacitor470mf_1 IRSensor_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 RockerSwitch_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_135615.jpg,16,15VoltBattery_1 ArduinoNano_1 BJTTransistor_1 Capacitor10mf_1 Capacitor470mf_1 IGBT_1 IRSensor_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 PinHeader_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1 ZenerDiode_1,Wooden,REDMI,Test
IMG_20240228_135625.jpg,5,Capacitor470mf_1 IGBT_1 Keypad_1 RockerSwitch_1 SoilMoistureSensor_1,Wooden,REDMI,Test
IMG_20240228_135919.jpg,6,15VoltBattery_1 ArduinoNano_1 IGBT_1 IRSensor_1 MOSFET_1 RockerSwitch_1,Wooden,REDMI,Valid
IMG_20240228_140048.jpg,7,15VoltBattery_1 ArduinoNano_1 IGBT_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 RockerSwitch_1,Wooden,REDMI,Valid
IMG_20240228_140104.jpg,7,15VoltBattery_1 ArduinoNano_1 IGBT_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 RockerSwitch_1,Wooden,REDMI,Valid
IMG_20240228_140115.jpg,4,ArduinoNano_1 IGBT_1 LowVoltageCeramicCapacitor_1 MOSFET_1,Wooden,REDMI,Valid
IMG_20240228_140224.jpg,8,15VoltBattery_1 Capacitor470mf_1 IGBT_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 RockerSwitch_1 SoilMoistureSensor_1,Wooden,REDMI,Train
IMG_20240228_140229.jpg,8,15VoltBattery_1 Capacitor470mf_1 IGBT_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 RockerSwitch_1 SoilMoistureSensor_1,Wooden,REDMI,Train
IMG_20240228_140238.jpg,7,ArduinoNano_1 BJTTransistor_1 Capacitor10mf_1 NTCThermistor_1 PinHeader_1 PinHeader_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_140249.jpg,4,15VoltBattery_1 ArduinoNano_1 IRSensor_1 Keypad_1,Wooden,REDMI,Train
IMG_20240228_140315.jpg,9,15VoltBattery_1 Capacitor470mf_1 IGBT_1 IRSensor_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 RockerSwitch_1 SoilMoistureSensor_1,Wooden,REDMI,Valid
IMG_20240228_140408.jpg,5,ArduinoNano_1 FilmCapacitor_1 Keypad_1 TactSwitch_1 ZenerDiode_1,Wooden,REDMI,Valid
IMG_20240228_140503.jpg,3,15VoltBattery_1 FuseBase_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_140537.jpg,2,LowVoltageCeramicCapacitor_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_140547.jpg,3,LowVoltageCeramicCapacitor_1 TactSwitch_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_140717.jpg,3,BJTTransistor_1 IGBT_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_140725.jpg,3,BJTTransistor_1 MOSFET_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_140756.jpg,4,Capacitor10mf_1 Capacitor470mf_1 MOSFET_1 NTCThermistor_1,Wooden,REDMI,Train
IMG_20240228_140944.jpg,3,15VoltBattery_1 NTCThermistor_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_141019.jpg,3,Capacitor10mf_1 LowVoltageCeramicCapacitor_1 PinHeader_1,Wooden,REDMI,Train
IMG_20240228_141024.jpg,3,Capacitor10mf_1 LowVoltageCeramicCapacitor_1 PinHeader_1,Wooden,REDMI,Train
IMG_20240228_141050.jpg,4,BJTTransistor_1 Capacitor10mf_1 LowVoltageCeramicCapacitor_1 PinHeader_1,Wooden,REDMI,Test
IMG_20240228_141123.jpg,3,BJTTransistor_1 IGBT_1 MOSFET_1,Wooden,REDMI,Train
IMG_20240228_141139.jpg,4,IGBT_1 IRSensor_1 MOSFET_1 TactSwitch_1,Wooden,REDMI,Test
IMG_20240228_141214.jpg,2,ArduinoNano_1 Keypad_1,Wooden,REDMI,Train
IMG_20240228_141454.jpg,2,ArduinoNano_1 PinHeader_1,Wooden,REDMI,Valid
IMG_20240228_141501.jpg,3,ArduinoNano_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_141511.jpg,4,ArduinoNano_1 LowVoltageCeramicCapacitor_1 PinHeader_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_141528.jpg,4,Capacitor470mf_1 NTCThermistor_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Valid
IMG_20240228_122859.jpg,16,15VoltBattery_1 ArduinoNano_1 BJTTransistor_1 Capacitor10mf_1 Capacitor470mf_1 IGBT_1 IRSensor_1 Keypad_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 PinHeader_1 RockerSwitch_1 SoilMoistureSensor_1 TactSwitch_1 ZenerDiode_1,Wooden,REDMI,Valid
IMG_20240228_122950.jpg,8,BJTTransistor_1 Capacitor10mf_1 Capacitor470mf_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_123051.jpg,8,BJTTransistor_1 Capacitor10mf_1 Capacitor470mf_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Valid
IMG_20240228_123102.jpg,7,BJTTransistor_1 Capacitor10mf_1 Capacitor470mf_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 SoilMoistureSensor_1,Wooden,REDMI,Test
IMG_20240228_123132.jpg,9,BJTTransistor_1 Capacitor10mf_1 Capacitor470mf_1 Fuse_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1 SoilMoistureSensor_1 ZenerDiode_1,Wooden,REDMI,Valid
IMG_20240228_123219.jpg,8,Capacitor470mf_1 Fuse_1 IGBT_1 Keypad_1 NTCThermistor_1 PinHeader_1 SoilMoistureSensor_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_123232.jpg,8,Capacitor470mf_1 Fuse_1 IGBT_1 Keypad_1 NTCThermistor_1 PinHeader_1 SoilMoistureSensor_1 TactSwitch_1,Wooden,REDMI,Train
IMG_20240228_123315.jpg,1,Fuse_1,Wooden,REDMI,Train
IMG_20240228_123336.jpg,1,Capacitor470mf_1,Wooden,REDMI,Train
IMG_20240228_123455.jpg,1,ZenerDiode_1,Wooden,REDMI,Train
IMG_20240228_123516.jpg,4,BJTTransistor_1 Capacitor10mf_1 RockerSwitch_1 TactSwitch_1,Wooden,REDMI,Valid
IMG_20240228_123533.jpg,5,15VoltBattery_1 ArduinoNano_1 BJTTransistor_1 FuseBase_1 MOSFET_1,Wooden,REDMI,Valid
IMG_20240228_123627.jpg,3,BJTTransistor_1 FuseBase_1 MOSFET_1,Wooden,REDMI,Train
IMG_20240228_123716.jpg,4,ArduinoNano_1 BJTTransistor_1 MOSFET_1 TactSwitch_1,Wooden,REDMI,Test
IMG_20240228_123733.jpg,6,ArduinoNano_1 BJTTransistor_1 Capacitor10mf_1 FuseBase_1 MOSFET_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_123818.jpg,4,BJTTransistor_1 Capacitor10mf_1 IGBT_1 MOSFET_1,Wooden,REDMI,Train
IMG_20240228_123822.jpg,4,BJTTransistor_1 Capacitor10mf_1 IGBT_1 MOSFET_1,Wooden,REDMI,Train
IMG_20240228_123845.jpg,4,FuseBase_1 IRSensor_2 LowVoltageCeramicCapacitor_1 RockerSwitch_1,Wooden,REDMI,Train
IMG_20240228_123901.jpg,4,ArduinoNano_1 FilmCapacitor_1 IRSensor_1 LowVoltageCeramicCapacitor_1,Wooden,REDMI,Train
IMG_20240228_123921.jpg,5,ArduinoNano_1 FilmCapacitor_1 IRSensor_1 LowVoltageCeramicCapacitor_1 MOSFET_1,Wooden,REDMI,Train
IMG_20240228_123928.jpg,5,ArduinoNano_1 FilmCapacitor_1 IGBT_1 IRSensor_1 LowVoltageCeramicCapacitor_1,Wooden,REDMI,Train
IMG_20240228_124134.jpg,3,FilmCapacitor_1 Fuse_1 FuseBase_1,Tile,REDMI,Train
IMG_20240228_124302.jpg,4,BJTTransistor_1 Capacitor10mf_1 Capacitor470mf_1 LowVoltageCeramicCapacitor_1,Tile,REDMI,Train
IMG_20240228_124311.jpg,2,IRSensor_1 Keypad_1,Tile,REDMI,Valid
IMG_20240228_124341.jpg,4,Capacitor10mf_1 Capacitor470mf_1 IRSensor_1 Keypad_1,Tile,REDMI,Train
IMG_20240228_124455.jpg,1,Capacitor470mf_1,Tile,REDMI,Valid
IMG_20240228_124520.jpg,2,Capacitor470mf_1 IRSensor_1,Tile,REDMI,Train
IMG_20240228_124709.jpg,9,15VoltBattery_1 ArduinoNano_1 IGBT_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 PinHeader_1 RockerSwitch_1 SoilMoistureSensor_1,Tile,REDMI,Train
IMG_20240228_124721.jpg,2,IGBT_1 MOSFET_1,Tile,REDMI,Train
IMG_20240228_124846.jpg,5,IGBT_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1 PinHeader_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_124904.jpg,2,ArduinoNano_1 SoilMoistureSensor_1,Tile,REDMI,Train
IMG_20240228_124921.jpg,1,SoilMoistureSensor_1,Tile,REDMI,Train
IMG_20240228_124930.jpg,2,LowVoltageCeramicCapacitor_1 SoilMoistureSensor_1,Tile,REDMI,Train
IMG_20240228_124946.jpg,4,IGBT_1 LowVoltageCeramicCapacitor_1 RockerSwitch_1 SoilMoistureSensor_1,Tile,REDMI,Train
IMG_20240228_125031.jpg,7,15VoltBattery_1 ArduinoNano_1 IGBT_1 LowVoltageCeramicCapacitor_1 MOSFET_1 NTCThermistor_1 SoilMoistureSensor_1,Tile,REDMI,Valid
IMG_20240228_125619.jpg,4,15VoltBattery_1 IGBT_1 Keypad_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_125641.jpg,5,15VoltBattery_1 ArduinoNano_1 IGBT_1 Keypad_1 RockerSwitch_1,Tile,REDMI,Test
IMG_20240228_125656.jpg,5,15VoltBattery_1 ArduinoNano_1 IGBT_1 Keypad_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_125748.jpg,6,ArduinoNano_1 FuseBase_1 IGBT_1 Keypad_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1,Tile,REDMI,Train
IMG_20240228_125837.jpg,7,15VoltBattery_1 ArduinoNano_1 IGBT_1 Keypad_1 LowVoltageCeramicCapacitor_1 NTCThermistor_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_125848.jpg,6,15VoltBattery_1 ArduinoNano_1 IGBT_1 Keypad_1 NTCThermistor_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_125903.jpg,2,NTCThermistor_1 RockerSwitch_1,Tile,REDMI,Valid
IMG_20240228_130230.jpg,6,15VoltBattery_1 ArduinoNano_1 Capacitor470mf_1 IGBT_1 Keypad_1 RockerSwitch_1,Tile,REDMI,Train
IMG_20240228_130257.jpg,6,15VoltBattery_1 ArduinoNano_1 Capacitor470mf_1 IGBT_1 Keypad_1 RockerSwitch_1,Tile,REDMI,Train
